CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVISOBSC
201295410248	2	99.869	3	6	2	27	8	0
201295410250	1	9.079	3	3	2	27	8	0
201295410250	2	9.079	3	3	2	27	8	0
201295410259	1	9.079	3	3	2	27	8	0
201295410259	2	9.079	3	3	2	27	8	0
201295410259	3	9.079	3	3	2	27	8	0
201295410262	1	9.079	3	3	2	27	8	6
201295410262	2	9.079	3	3	2	27	8	0
201295410267	1	9.079	3	2	2	27	8	0
201295410267	2	9.079	3	2	2	27	8	0
201295410276	1	9.079	3	3	2	27	8	0
201295410276	2	9.079	3	3	2	27	8	0
201295410285	1	9.079	3	3	2	27	8	0
201295410286	1	99.869	3	6	2	27	8	0
201295410286	2	99.869	3	6	2	27	8	0
201295410286	3	99.869	3	6	2	27	8	0
201295410287	1	9.079	3	3	2	27	8	0
201295410287	2	9.079	3	3	2	27	8	0
201295410291	1	45.0935	3	5	1	44	9	0
201295410296	1	225.4675	3	4	1	44	9	0
201295410298	1	45.0935	3	5	1	44	9	0
201295410299	1	90.187	3	6	1	44	9	0
201295410305	1	225.4675	3	4	1	44	9	0
201295410307	1	90.187	3	6	1	44	9	0
201295410312	1	225.4675	3	4	1	44	9	0
201295410318	1	225.4675	3	4	1	44	9	0
201295410318	2	225.4675	3	4	1	44	9	0
201295410321	1	90.187	3	6	1	44	9	0
201295410326	1	45.0935	3	5	1	44	9	0
201295410329	1	45.0935	3	5	1	44	9	0
201295410332	1	225.4675	3	4	1	44	9	0
201295410335	1	90.187	3	6	1	44	9	0
201295410338	1	225.4675	3	4	1	44	9	0
201295410344	1	90.187	3	6	1	44	9	0
201295410345	1	45.0935	3	2	1	44	9	0
201295410345	2	45.0935	3	2	1	44	9	0
201295410346	1	225.4675	3	4	1	44	9	0
201295410352	1	90.187	3	6	1	44	9	0
201295410354	1	225.4675	3	4	1	44	9	99
201295410360	1	225.4675	3	4	1	44	9	0
201295410362	1	45.0935	3	3	1	44	9	0
201295410366	1	45.0935	3	5	1	44	9	0
201295410368	1	225.4675	3	4	1	44	9	0
201295410370	1	90.187	3	6	2	44	9	0
201295410372	1	45.0935	3	5	2	44	9	0
201295410382	1	225.4675	3	4	2	44	9	0
201295410386	1	90.187	3	6	2	44	9	0
201295410389	1	225.4675	3	4	2	44	9	0
201295410390	1	45.0935	3	1	2	44	9	0
201295410393	1	45.0935	3	5	2	44	9	2
201295410393	2	45.0935	3	5	2	44	9	0
201295410397	1	225.4675	3	4	2	44	9	0
201295410398	1	45.0935	3	3	2	44	9	99
201295410400	1	45.0935	3	5	2	44	9	0
201295410400	2	45.0935	3	5	2	44	9	0
201295410405	1	225.4675	3	4	2	44	9	0
201295410408	1	90.187	3	6	2	44	9	0
201295410412	1	225.4675	3	4	2	44	9	0
201295410413	1	90.187	3	6	2	44	9	0
201295410413	2	90.187	3	6	2	44	9	0
201295410415	1	45.0935	3	5	2	44	9	0
201295410416	1	45.0935	3	1	2	44	9	0
201295410416	2	45.0935	3	1	2	44	9	0
201295410422	1	225.4675	3	4	2	44	9	0
201295410423	1	90.187	3	6	2	44	9	2
201295410423	2	90.187	3	6	2	44	9	0
201295410427	1	90.187	3	6	2	44	9	0
201295410430	1	225.4675	3	4	2	44	9	0
201295410430	2	225.4675	3	4	2	44	9	0
201295410432	1	45.0935	3	2	2	44	9	0
201295410432	2	45.0935	3	2	2	44	9	0
201295410434	1	45.0935	3	5	2	44	9	0
201295410434	2	45.0935	3	5	2	44	9	0
201295410435	1	45.0935	3	5	2	44	9	0
201295410438	1	45.0935	3	5	2	44	9	0
201295410439	1	225.4675	3	4	2	44	9	0
201295410445	1	225.4675	3	4	2	44	9	0
201295410450	1	225.4675	3	4	2	44	9	0
201295410452	1	90.187	3	6	2	44	9	0
201295410454	1	45.0935	3	5	2	44	9	0
201295410454	2	45.0935	3	5	2	44	9	0
201295410458	1	225.4675	3	4	2	44	9	0
201295410460	1	90.187	3	6	2	44	9	0
201295410460	2	90.187	3	6	2	44	9	0
201295410460	3	90.187	3	6	2	44	9	0
201295410464	1	225.4675	3	4	2	44	9	0
201295410466	1	45.0935	3	3	2	44	9	0
201295410471	1	45.0935	3	5	3	44	9	0
201295410471	2	45.0935	3	5	3	44	9	0
201295410471	3	45.0935	3	5	3	44	9	0
201295410473	1	45.0935	3	5	5	44	9	0
201295410473	2	45.0935	3	5	5	44	9	0
201295410477	1	225.4675	3	4	5	44	9	0
201295410477	2	225.4675	3	4	5	44	9	0
201295410489	1	90.187	3	6	5	44	9	0
201295410490	1	225.4675	3	4	5	44	9	0
201295410490	2	225.4675	3	4	5	44	9	0
201295410496	1	225.4675	3	4	3	44	9	0
201295410496	2	225.4675	3	4	3	44	9	0
201295410496	3	225.4675	3	4	3	44	9	0
201295410499	1	90.187	3	6	3	44	9	0
201295410502	1	225.4675	3	4	3	44	9	0
201295410502	2	225.4675	3	4	3	44	9	0
201295410507	1	225.4675	3	4	3	44	9	0
201295410508	1	45.0935	3	5	3	44	9	0
201295410513	1	225.4675	3	4	3	44	9	0
201295410513	2	225.4675	3	4	3	44	9	0
201295410517	1	90.187	3	6	3	44	9	0
201295410520	1	225.4675	3	4	3	44	9	0
201295410520	2	225.4675	3	4	3	44	9	0
201295410540	1	9.079	3	2	1	27	8	0
201295410540	2	9.079	3	2	1	27	8	0
201295410547	1	9.079	3	1	3	27	8	0
201295410547	2	9.079	3	1	3	27	8	0
201295410548	1	54.474	3	5	3	27	8	0
201295410548	2	54.474	3	5	3	27	8	0
201295410548	3	54.474	3	5	3	27	8	0
201295410554	1	9.079	3	2	3	27	8	0
201295410558	1	226.975	3	4	3	27	8	0
201295410558	2	226.975	3	4	3	27	8	0
201295410561	1	9.079	3	2	3	27	8	0
201295410561	2	9.079	3	2	3	27	8	0
201295410568	1	99.869	3	6	3	27	8	0
201295410571	1	9.079	3	2	3	27	8	0
201295410571	2	9.079	3	2	3	27	8	0
201295410571	3	9.079	3	2	3	27	8	0
201295410575	1	9.079	3	3	3	27	8	0
201295410575	2	9.079	3	3	3	27	8	0
201295410575	3	9.079	3	3	3	27	8	0
201295410575	4	9.079	3	3	3	27	8	0
201295410585	1	226.975	3	4	2	27	8	0
201295410585	2	226.975	3	4	2	27	8	0
201295410587	1	9.079	3	3	2	27	8	0
201295410591	1	9.079	3	3	2	27	8	0
201295410591	2	9.079	3	3	2	27	8	0
201295410602	1	9.079	3	3	2	27	8	0
201295410602	2	9.079	3	3	2	27	8	0
201295410603	1	9.079	3	3	2	27	8	0
201295410605	1	9.079	3	3	2	27	8	0
201295410605	2	9.079	3	3	2	27	8	0
201295410605	3	9.079	3	3	2	27	8	0
201295410612	1	9.079	3	3	2	27	8	0
201295410618	1	9.079	3	3	2	27	8	0
201295410620	1	99.869	3	6	2	27	8	0
201295410624	1	9.079	3	3	2	27	8	0
201295410624	2	9.079	3	3	2	27	8	0
201295410635	1	226.975	3	4	2	27	8	0
201295410635	2	226.975	3	4	2	27	8	0
201295410641	1	9.079	3	3	2	27	8	0
201295410641	2	9.079	3	3	2	27	8	0
201295410647	1	9.079	3	3	2	27	8	0
201295410647	2	9.079	3	3	2	27	8	0
201295410649	1	9.079	3	3	2	27	8	0
201295410651	1	54.474	3	5	2	27	8	0
201295410651	2	54.474	3	5	2	27	8	0
201295410662	1	9.079	3	3	2	27	8	0
201295410662	2	9.079	3	3	2	27	8	0
201295410666	1	99.869	3	6	2	27	8	2
201295410666	2	99.869	3	6	2	27	8	0
201295410668	1	9.079	3	3	2	27	8	0
201295410668	2	9.079	3	3	2	27	8	0
201295410672	1	9.079	3	2	2	27	8	0
201295410675	1	9.079	3	3	2	27	8	0
201295410680	1	9.079	3	3	2	27	8	0
201295410680	2	9.079	3	3	2	27	8	0
201295410688	1	9.079	3	3	2	27	8	0
201295410688	2	9.079	3	3	2	27	8	0
201295410689	1	226.975	3	4	2	27	8	0
201295410689	2	226.975	3	4	2	27	8	0
201295410694	1	9.079	3	3	2	27	8	0
201295410694	2	9.079	3	3	2	27	8	99
201295410700	1	9.079	3	3	2	27	8	0
201295410700	2	9.079	3	3	2	27	8	0
201295410704	1	99.869	3	6	2	27	8	0
201295410704	2	99.869	3	6	2	27	8	0
201295410713	1	9.079	3	2	4	27	8	1
201295410741	1	11.9102	1	3	6	23	2	0
201295410741	2	11.9102	1	3	6	23	2	0
201295410745	1	47.6408	1	5	6	23	2	0
201295410745	2	47.6408	1	5	6	23	2	6
201295410752	1	226.2938	1	4	6	23	2	0
201295410752	2	226.2938	1	4	6	23	2	0
201295410775	1	11.9102	1	3	6	23	2	0
201295410785	1	5.9551	1	1	6	23	2	0
201295410794	1	11.9102	1	3	6	23	2	0
201295410805	1	10.707926	1	2	9	23	2	0
201295410805	2	10.707926	1	2	9	23	2	0
201295410805	3	10.707926	1	2	9	23	2	0
201295410807	1	224.866446	1	4	9	23	2	0
201295410807	2	224.866446	1	4	9	23	2	0
201295410852	1	99.869	3	6	3	27	8	0
201295410863	1	54.474	3	5	3	27	8	0
201295410863	2	54.474	3	5	3	27	8	0
201295410863	3	54.474	3	5	3	27	8	0
201295410865	1	9.079	3	3	3	27	8	0
201295410865	2	9.079	3	3	3	27	8	0
201295410867	1	9.079	3	2	3	27	8	0
201295410867	2	9.079	3	2	3	27	8	0
201295410879	1	226.975	3	4	5	27	8	98
201295410900	1	54.474	3	5	2	27	8	0
201295410900	2	54.474	3	5	2	27	8	0
201295410900	3	54.474	3	5	2	27	8	0
201295410902	1	9.079	3	3	2	27	8	99
201295410902	2	9.079	3	3	2	27	8	0
201295410903	1	99.869	3	6	2	27	8	0
201295410903	2	99.869	3	6	2	27	8	0
201295410910	1	9.079	3	3	2	27	8	0
201295410910	2	9.079	3	3	2	27	8	0
201295410912	1	9.079	3	3	2	27	8	0
201295410912	2	9.079	3	3	2	27	8	0
201295410913	1	9.079	3	2	2	27	8	3
201295410913	2	9.079	3	2	2	27	8	0
201295410914	1	226.975	3	4	2	27	8	0
201295410915	1	9.079	3	3	2	27	8	0
201295410924	1	9.079	3	3	2	27	8	0
201295410924	2	9.079	3	3	2	27	8	0
201295410953	1	54.474	3	5	2	27	8	0
201295410953	2	54.474	3	5	2	27	8	0
201295410954	1	9.079	3	3	2	27	8	0
201295410954	2	9.079	3	3	2	27	8	0
201295410957	1	9.079	3	3	2	27	8	0
201295410957	2	9.079	3	3	2	27	8	0
201295410958	1	226.975	3	4	2	27	8	0
201295410958	2	226.975	3	4	2	27	8	0
201295410959	1	9.079	3	3	2	27	8	0
201295410959	2	9.079	3	3	2	27	8	0
201295410962	1	99.869	3	6	2	27	8	0
201295410962	2	99.869	3	6	2	27	8	0
201295410964	1	9.079	3	3	2	27	8	0
201295410964	2	9.079	3	3	2	27	8	0
201295410967	1	9.079	3	3	2	27	8	1
201295410969	1	9.079	3	3	2	27	8	1
201295410969	2	9.079	3	3	2	27	8	0
201295410978	1	9.079	3	3	2	27	8	0
201295410978	2	9.079	3	3	2	27	8	0
201295410981	1	9.079	3	3	2	27	8	0
201295410981	2	9.079	3	3	2	27	8	0
201295410981	3	9.079	3	3	2	27	8	0
201295410981	4	9.079	3	3	2	27	8	0
201295410982	1	9.079	3	3	2	27	8	0
201295410982	2	9.079	3	3	2	27	8	0
201295410987	1	99.869	3	6	4	27	8	0
201295410988	1	9.079	3	3	4	27	8	0
201295410988	2	9.079	3	3	4	27	8	0
201295410988	3	9.079	3	3	4	27	8	0
201295410988	4	9.079	3	3	4	27	8	0
201295410992	1	9.079	3	1	4	27	8	0
201295411002	1	225.4675	3	4	1	44	9	0
201295411003	1	90.187	3	6	1	44	9	0
201295411004	1	45.0935	3	5	1	44	9	0
201295411009	1	225.4675	3	4	1	44	9	0
201295411011	1	45.0935	3	5	1	44	9	0
201295411011	2	45.0935	3	5	1	44	9	0
201295411013	1	45.0935	3	5	1	44	9	0
201295411013	2	45.0935	3	5	1	44	9	0
201295411014	1	45.0935	3	2	1	44	9	0
201295411014	2	45.0935	3	2	1	44	9	0
201295411018	1	90.187	3	6	1	44	9	0
201295411018	2	90.187	3	6	1	44	9	0
201295411019	1	225.4675	3	4	1	44	9	0
201295411019	2	225.4675	3	4	1	44	9	0
201295411020	1	45.0935	3	5	1	44	9	0
201295411020	2	45.0935	3	5	1	44	9	0
201295411021	1	45.0935	3	5	1	44	9	0
201295411021	2	45.0935	3	5	1	44	9	0
201295411021	3	45.0935	3	5	1	44	9	0
201295411021	4	45.0935	3	5	1	44	9	0
201295411021	5	45.0935	3	5	1	44	9	0
201295411023	1	45.0935	3	5	1	44	9	0
201295411023	2	45.0935	3	5	1	44	9	0
201295411027	1	225.4675	3	4	1	44	9	0
201295411028	1	45.0935	3	3	1	44	9	0
201295411029	1	45.0935	3	5	1	44	9	0
201295411034	1	225.4675	3	4	1	44	9	0
201295411035	1	45.0935	3	5	1	44	9	0
201295411035	2	45.0935	3	5	1	44	9	0
201295411036	1	45.0935	3	5	1	44	9	0
201295411036	2	45.0935	3	5	1	44	9	0
201295411042	1	225.4675	3	4	1	44	9	0
201295411046	1	90.187	3	6	1	44	9	0
201295411048	1	225.4675	3	4	1	44	9	0
201295411048	2	225.4675	3	4	1	44	9	0
201295411054	1	225.4675	3	4	1	44	9	0
201295411056	1	90.187	3	6	1	44	9	0
201295411057	1	45.0935	3	5	1	44	9	0
201295411060	1	45.0935	3	1	1	44	9	0
201295411063	1	225.4675	3	4	1	44	9	0
201295411068	1	225.4675	3	4	1	44	9	0
201295411072	1	90.187	3	6	1	44	9	0
201295411072	2	90.187	3	6	1	44	9	0
201295411075	1	225.4675	3	4	1	44	9	0
201295411075	2	225.4675	3	4	1	44	9	0
201295411080	1	225.4675	3	4	1	44	9	0
201295411080	2	225.4675	3	4	1	44	9	0
201295411081	1	90.187	3	6	1	44	9	0
201295411083	1	45.0935	3	5	1	44	9	0
201295411084	1	45.0935	3	5	1	44	9	0
201295411084	2	45.0935	3	5	1	44	9	0
201295411085	1	45.0935	3	5	1	44	9	0
201295411085	2	45.0935	3	5	1	44	9	0
201295411092	1	90.187	3	6	1	44	9	0
201295411092	2	90.187	3	6	1	44	9	0
201295411096	1	225.4675	3	4	1	44	9	0
201295411101	1	45.0935	3	5	1	44	9	0
201295411101	2	45.0935	3	5	1	44	9	0
201295411103	1	225.4675	3	4	1	44	9	0
201295411104	1	45.0935	3	5	1	44	9	0
201295411104	2	45.0935	3	5	1	44	9	0
201295411105	1	90.187	3	6	1	44	9	0
201295411111	1	225.4675	3	4	1	44	9	0
201295411113	1	90.187	3	6	1	44	9	0
201295411118	1	225.4675	3	4	1	44	9	0
201295411120	1	45.0935	3	5	1	44	9	0
201295411120	2	45.0935	3	5	1	44	9	0
201295411124	1	45.0935	3	5	1	44	9	0
201295411124	2	45.0935	3	5	1	44	9	0
201295411125	1	225.4675	3	4	1	44	9	0
201295411127	1	90.187	3	6	1	44	9	0
201295411132	1	225.4675	3	4	2	44	9	0
201295411132	2	225.4675	3	4	2	44	9	0
201295411134	1	90.187	3	6	2	44	9	0
201295411134	2	90.187	3	6	2	44	9	0
